# BANG PHI IUL — NLG — KY HAN 20 NAM — hai sheet NTBC (dot 1/2)
# Nguon: Google Sheet "1. Bang quote gia IUL 2025 - 20 NAM" (Drive chu tool gui 10/08/2026)
# Doc ngay 10/08/2026. Doi chieu forum: Nu/NTBC/35t/250k = $217.00 va 45t/250k = $357.00 -> KHOP.
#
# ☠️ CHU TOOL CHOT 10/08/2026: "so drive la chuan, em co the lam theo so drive".
#    => CHEP NGUYEN VAN, KHONG SUA O NAO, ke ca 6 o duoi day da xac dinh la BAT THUONG.
#    Chung cung dang chay tren forum (da do: o 700k tuoi 33 forum tra ve dung 577.20).
#
# SAU O PHA VO QUY LUAT (phi phai ti le thang voi menh gia) — GIU NGUYEN, DUNG "SUA CHO DEP":
#   20FN tuoi 33 / 700k : 577.20  (quy luat 557.20)
#   20FN tuoi 41 / 425k : 469.40  (quy luat 496.40 — nghi dao 496->469)
#   20MN tuoi 30 / 300k : 233.70  (quy luat 242.70)
#   20MN tuoi 36 / 700k : 735.20  (quy luat 753.20 — nghi dao 753->735)
#   20MN tuoi 39 / 225k : 297.22  (quy luat 279.22 — nghi dao 279->297)
#   20MN tuoi 59 / 225k : 730.25  (quy luat 830.25)
# Neu sep sua trong Drive thi lay lai file nay, DUNG tu sua o day.
#
# DINH DANG: <ma sheet>|<tuoi>|<gia tri theo thu tu menh gia>|<tong kiem tra>
#   tong kiem tra = tong tat ca gia tri (cent, lam tron), bo qua "-"
#   "-" = o trong trong sheet = hang KHONG BAN muc do. Tuyet doi khong noi suy.
#   Kiem lai bang: node scripts/doi-bang-phi.js
#MG 20FN=100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,525000,550000,575000,600000,625000,650000,675000,700000,725000,750000,775000,800000,825000,850000,875000,1000000
#MG 20MN=100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,525000,550000,575000,600000,625000,650000,675000,700000,725000,750000,775000,800000,900000,1000000
20FN|64|399.30,499.12,598.95,698.77,798.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-|299474
20FN|65|412.40,515.50,618.60,721.70,824.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-|309300
20MN|1|30.10,37.62,45.15,52.67,60.20,67.72,75.25,82.77,90.30,97.82,105.35,112.87,120.40,127.92,135.45,142.97,150.50,158.02,165.55,173.07,180.60,188.12,195.65,203.17,210.70,218.22,225.75,233.27,240.80,270.90,301.00|449988
20MN|2|29.90,37.37,44.85,52.32,59.80,67.27,74.75,82.22,89.70,97.17,104.65,112.12,119.60,127.07,134.55,142.02,149.50,156.97,164.45,171.92,179.40,186.87,194.35,201.82,209.30,216.77,224.25,231.72,239.20,269.10,299.00|446998
20MN|3|29.70,37.12,44.55,51.97,59.40,66.82,74.25,81.67,89.10,96.52,103.95,111.37,118.80,126.22,133.65,141.07,148.50,155.92,163.35,170.77,178.20,185.62,193.05,200.47,207.90,215.32,222.75,230.17,237.60,267.30,297.00|444008
20MN|4|29.50,36.87,44.25,51.62,59.00,66.37,73.75,81.12,88.50,95.87,103.25,110.62,118.00,125.37,132.75,140.12,147.50,154.87,162.25,169.62,177.00,184.37,191.75,199.12,206.50,213.87,221.25,228.62,236.00,265.50,295.00|441018
20MN|5|29.30,36.62,43.95,51.27,58.60,65.92,73.25,80.57,87.90,95.22,102.25,109.87,117.20,124.52,131.85,139.17,146.50,153.82,161.15,168.47,175.80,183.12,190.45,197.77,205.10,212.42,219.75,227.07,234.40,263.70,293.00|437998
20MN|6|30.70,38.37,46.05,53.72,61.40,69.07,76.75,84.42,92.10,99.77,107.45,115.12,122.80,130.47,138.15,145.82,153.50,161.17,168.85,176.52,184.20,191.87,199.55,207.22,214.90,222.57,230.25,237.92,245.60,276.30,307.00|458958
20MN|7|32.10,40.12,48.15,56.17,64.20,72.22,80.25,88.27,96.30,104.32,112.35,120.37,128.40,136.42,144.45,152.47,160.50,168.52,176.55,184.57,192.60,200.62,208.65,216.67,224.70,232.72,240.75,248.77,256.80,288.90,321.00|479888
20MN|8|33.50,41.87,50.25,58.62,67.00,75.37,83.75,92.12,100.50,108.87,117.25,125.62,134.00,142.37,150.75,159.12,167.50,175.87,184.25,192.62,201.00,209.37,217.75,226.12,234.50,242.87,251.25,259.62,268.00,301.50,335.00|500818
20MN|9|34.90,43.62,52.32,61.07,69.80,78.52,87.25,95.97,104.70,113.42,122.15,130.87,139.60,148.32,157.05,165.77,174.50,183.22,191.95,200.67,209.40,218.12,226.85,235.57,244.30,253.02,261.75,270.47,279.20,314.10,349.00|521745
20MN|10|36.20,45.25,54.30,63.35,72.40,81.45,90.50,99.55,108.60,117.65,126.70,135.75,144.80,153.85,162.90,171.95,181.00,190.05,199.10,208.15,217.20,226.25,235.30,244.35,253.40,262.45,271.50,280.55,289.60,325.80,362.00|541190
20MN|11|38.30,47.87,57.45,67.02,76.60,86.17,95.75,105.32,114.90,124.47,134.05,143.62,153.20,162.77,172.35,181.92,191.50,201.07,210.65,220.22,229.80,239.37,248.95,258.52,268.10,277.67,287.25,296.82,306.40,344.70,383.00|572578
20MN|12|40.40,50.50,60.60,70.70,80.80,90.90,101.00,111.10,121.20,131.30,141.40,151.50,161.60,171.70,181.80,191.90,202.00,212.10,222.20,232.30,242.40,252.50,262.60,272.70,282.80,292.90,303.00,313.10,323.20,363.60,404.00|603980
20MN|13|42.50,53.12,63.75,74.37,85.00,95.62,106.25,116.87,127.50,138.12,148.75,159.37,170.00,180.62,191.25,201.87,212.50,223.12,233.75,244.37,255.00,265.62,276.25,286.87,297.50,308.12,318.75,329.37,340.00,382.50,425.00|635368
20MN|14|44.60,55.75,66.90,78.05,89.20,100.35,111.50,122.65,133.80,144.95,156.10,167.25,178.40,189.55,200.70,211.85,223.00,234.15,245.30,256.45,267.60,278.75,289.90,301.05,312.20,323.35,334.50,345.65,356.80,401.40,446.00|666770
20MN|15|46.60,58.25,69.90,81.55,93.20,104.85,116.50,128.15,139.80,151.45,163.10,174.75,186.40,198.05,209.70,221.35,233.00,244.65,256.30,267.95,279.60,291.25,302.90,314.55,326.20,337.85,349.50,361.15,372.80,419.40,466.00|696670
20MN|16|48.50,60.62,72.75,84.87,97.00,109.12,121.25,133.37,145.50,157.62,169.75,181.87,194.00,206.12,218.25,230.37,242.50,254.62,266.75,278.87,291.00,303.12,315.25,327.37,339.50,351.62,363.75,375.87,388.00,436.50,485.00|725068
20MN|17|50.30,62.87,75.45,88.02,100.60,113.17,125.75,138.32,150.90,163.47,176.05,188.62,201.20,213.77,226.35,238.92,251.50,264.07,276.65,289.22,301.80,314.37,326.95,339.52,352.10,364.67,377.25,389.82,402.40,452.70,503.00|751978
20MN|18|52.10,65.12,78.15,91.17,104.20,117.22,130.25,143.27,156.30,169.32,182.35,195.37,208.40,221.42,234.45,247.47,260.50,273.52,286.55,299.57,312.60,325.62,338.65,351.67,364.70,377.72,390.75,403.77,416.80,468.90,521.00|778888
20MN|19|53.90,67.37,80.85,94.32,107.80,121.27,134.75,148.22,161.70,175.17,188.65,202.12,215.60,229.07,242.55,256.02,269.50,282.97,296.45,309.92,323.40,336.87,350.35,363.82,377.30,390.77,404.25,417.72,431.20,485.10,539.00|805798
20MN|20|55.70,69.62,83.85,97.47,111.40,125.32,139.25,153.17,167.10,181.02,194.95,208.87,222.80,236.72,250.65,264.57,278.50,292.42,306.35,320.27,334.20,348.12,362.05,375.97,389.90,403.82,417.75,431.67,445.60,501.30,557.00|832738
20MN|21|57.80,72.25,86.70,101.15,115.60,130.05,144.50,158.95,173.40,187.85,202.30,216.75,231.20,245.65,260.10,274.55,289.00,303.45,317.90,332.35,346.80,361.25,375.70,390.15,404.60,419.05,433.50,447.95,462.40,520.20,578.00|864110
20MN|22|59.80,74.75,89.70,104.65,119.60,134.55,149.50,164.45,179.40,194.35,209.30,224.25,239.20,254.15,269.10,284.05,299.00,313.95,328.90,343.85,358.80,373.75,388.70,403.65,418.60,433.55,448.50,463.45,478.40,538.20,598.00|894010
20MN|23|61.90,77.37,92.85,108.32,123.80,139.27,154.75,170.22,185.70,201.17,216.65,232.12,247.60,263.07,278.55,294.02,309.50,324.97,340.45,355.92,371.40,386.87,402.35,417.82,433.30,448.77,464.25,479.72,495.20,557.10,619.00|925398
20MN|24|63.90,79.87,95.85,111.82,127.80,143.77,159.75,175.72,191.70,207.67,223.65,239.62,255.60,271.57,287.55,303.52,319.50,335.47,351.45,367.42,383.40,399.37,415.35,431.32,447.30,463.27,479.25,495.22,511.20,575.10,639.00|955298
20MN|25|65.90,82.37,98.85,115.32,131.80,148.27,164.75,181.22,197.70,214.17,230.65,247.12,263.60,280.07,296.55,313.02,329.50,345.97,362.45,378.92,395.40,411.87,428.35,444.82,461.30,477.77,494.25,510.72,527.20,593.10,659.00|985198
20MN|26|68.90,86.12,103.35,120.57,137.80,155.02,172.25,189.47,206.70,223.92,241.15,258.37,275.60,292.82,310.05,327.27,344.50,361.72,378.95,396.17,413.40,430.62,447.85,465.07,482.30,499.52,516.75,533.97,551.20,620.10,689.00|1030048
20MN|27|71.90,89.87,107.85,125.82,143.80,161.77,179.75,197.72,215.70,233.67,251.65,269.62,287.60,305.57,323.55,341.52,359.50,377.47,395.45,413.42,431.40,449.37,467.35,485.32,503.30,521.27,539.25,557.22,575.20,647.10,719.00|1074898
20MN|28|74.90,93.62,112.35,131.07,149.80,168.52,187.25,205.97,224.70,243.42,262.15,280.87,299.60,318.32,337.05,355.77,374.50,393.22,411.95,430.67,449.40,468.12,486.85,505.57,524.30,543.02,561.75,580.47,599.20,674.10,749.00|1119748
20MN|29|77.90,97.37,116.85,136.32,155.80,175.27,194.75,214.22,233.70,253.17,272.65,292.12,311.60,331.07,350.55,370.02,389.50,408.97,428.45,447.92,467.40,486.87,506.35,525.82,545.30,564.77,584.25,603.72,623.20,701.10,779.00|1164598
20MN|30|80.90,101.12,121.35,141.57,161.80,182.02,202.25,222.47,233.70,262.92,283.15,303.37,323.60,343.82,364.05,384.27,404.50,424.72,444.95,465.17,485.40,505.62,525.85,546.07,566.30,586.52,606.75,626.97,647.20,728.10,809.00|1208548
20MN|31|85.20,106.50,127.80,149.10,170.40,191.70,213.00,234.30,255.60,276.90,298.20,319.50,340.80,362.10,383.40,404.70,426.00,447.30,468.60,489.90,511.20,532.50,553.80,575.10,596.40,617.70,639.00,660.30,681.60,766.80,852.00|1273740
20MN|32|89.40,111.75,134.10,156.45,178.80,201.15,223.50,245.85,268.20,290.55,312.90,335.25,357.60,379.95,402.30,424.65,447.00,469.35,491.70,514.05,536.40,558.75,581.10,603.45,625.80,648.15,670.50,692.85,715.20,804.60,894.00|1336530
20MN|33|93.70,117.12,140.55,163.97,187.40,210.82,234.25,257.67,281.10,304.52,327.95,351.37,374.80,398.22,421.65,445.07,468.50,491.92,515.35,538.77,562.20,585.62,609.05,632.47,655.90,679.33,702.75,726.17,749.60,843.30,937.00|1400809
20MN|34|97.90,122.37,146.85,171.32,195.80,220.27,244.75,269.22,293.70,318.17,342.65,367.12,391.60,416.07,440.55,465.02,489.50,513.97,538.45,562.92,587.40,611.87,636.35,660.82,685.30,709.77,734.25,758.72,783.20,881.10,979.00|1463598
20MN|35|102.10,127.62,153.15,178.67,204.20,229.72,255.25,280.77,306.30,331.82,357.35,382.87,408.40,433.92,459.45,484.97,510.50,536.02,561.55,587.07,612.60,638.12,663.65,689.17,714.70,740.22,765.75,791.27,816.80,918.90,1021.00|1526388
20MN|36|107.60,134.50,161.40,188.30,215.20,242.10,269.00,295.90,322.80,349.70,376.60,403.50,430.40,457.30,484.20,511.10,538.00,564.90,591.80,618.70,645.60,672.50,699.40,726.30,735.20,780.10,807.00,833.90,860.80,968.40,1076.00|1606820
20MN|37|113.10,141.37,169.65,197.92,226.20,254.47,282.75,311.02,339.30,367.57,395.85,424.12,452.40,480.67,508.95,537.22,565.50,593.77,622.05,650.32,678.60,706.87,735.15,763.42,791.70,819.97,848.25,876.52,904.80,1017.90,1131.00|1690838
20MN|38|118.60,148.25,177.90,207.55,237.20,266.85,296.50,326.15,355.80,385.45,415.10,444.75,474.40,504.05,533.70,563.35,593.00,622.65,652.30,681.95,711.60,741.25,770.90,800.55,830.20,859.85,889.50,919.15,948.80,1067.40,-|1654470
20MN|39|124.10,155.12,186.15,217.17,248.20,297.22,310.25,341.27,372.30,403.32,434.35,465.37,496.40,527.42,558.45,589.47,620.50,651.52,682.55,713.57,744.60,775.62,806.65,837.67,868.70,899.72,930.75,961.77,992.80,1116.90,-|1732988
20MN|40|129.60,162.00,194.40,226.80,259.20,291.60,324.00,356.40,388.80,421.20,453.60,486.00,518.40,550.80,583.20,615.60,648.00,680.40,712.80,745.20,777.60,810.00,842.40,874.80,907.20,939.60,972.00,1004.40,1036.80,-,-|1691280
20MN|41|137.30,171.62,205.95,240.27,274.60,308.92,343.25,377.57,411.90,446.22,480.55,514.87,549.20,583.52,617.85,652.17,686.50,720.82,755.15,789.47,823.80,858.12,892.45,926.77,961.10,995.42,1029.75,1064.07,1098.40,-,-|1791758
20MN|42|145.00,181.25,217.50,253.75,290.00,326.25,362.50,398.75,435.00,471.25,507.50,543.75,580.00,616.25,652.50,688.75,725.00,761.25,797.50,833.75,870.00,906.25,942.50,978.75,1015.00,1051.25,1087.50,1123.75,1160.00,-,-|1892250
20MN|43|152.70,190.87,229.05,267.22,305.40,343.57,381.75,419.92,458.10,496.27,534.45,572.62,610.80,648.97,687.15,725.32,763.50,801.67,839.85,878.02,916.20,954.37,992.55,1030.72,1068.90,1107.07,1145.25,-,-,-,-|1752226
20MN|44|160.40,200.50,240.60,280.70,320.80,360.90,401.00,441.10,481.20,521.30,560.40,601.50,641.60,681.70,721.80,761.90,802.00,842.10,882.20,922.30,962.40,1002.50,1042.60,1082.70,1122.80,-,-,-,-,-,-|1603900
20MN|45|168.10,210.12,252.15,294.17,336.20,378.22,420.25,462.27,504.30,546.32,588.35,630.37,672.40,714.42,756.45,798.47,840.50,882.52,924.55,966.57,1008.60,1050.62,1092.65,1134.67,-,-,-,-,-,-,-|1563324
20MN|46|179.40,224.25,269.10,313.95,358.80,403.65,448.50,493.35,538.20,583.05,627.90,672.75,717.60,762.45,807.30,852.15,897.00,941.85,986.70,1031.55,1076.40,1121.25,1166.10,-,-,-,-,-,-,-,-|1547325
20MN|47|190.60,238.25,285.90,333.55,381.20,428.85,476.50,524.15,571.80,619.45,667.10,714.75,762.40,810.05,857.70,905.35,953.00,1000.65,1048.30,1095.95,1143.60,-,-,-,-,-,-,-,-,-,-|1400910
20MN|48|201.80,252.25,302.70,353.15,403.60,454.05,504.50,554.95,605.40,655.85,706.30,756.75,807.20,857.65,908.10,958.55,1009.00,1059.45,1109.90,1160.35,-,-,-,-,-,-,-,-,-,-,-|1362150
20MN|49|213.00,266.25,319.50,372.75,426.00,479.25,532.50,585.75,639.00,692.25,745.50,798.75,852.00,905.25,958.50,1011.75,1065.00,1118.25,1171.50,-,-,-,-,-,-,-,-,-,-,-,-|1315275
20MN|50|224.20,280.25,336.30,392.35,448.40,504.45,560.50,616.55,672.60,728.65,784.70,840.75,896.80,952.85,1008.90,1064.95,1121.00,1177.05,1233.10,-,-,-,-,-,-,-,-,-,-,-,-|1384435
20MN|51|236.10,295.12,354.15,413.17,472.20,531.22,590.25,649.27,708.30,767.32,826.35,885.37,944.40,1003.42,1062.45,1121.47,1180.50,1239.52,1298.55,-,-,-,-,-,-,-,-,-,-,-,-|1457913
20MN|52|248.80,311.00,373.20,435.40,497.60,559.80,622.00,684.20,746.40,808.60,870.80,933.00,995.20,1057.40,1119.60,1181.80,1244.00,1306.20,1368.40,-,-,-,-,-,-,-,-,-,-,-,-|1536340
20MN|53|262.40,328.00,393.60,459.20,524.80,590.40,656.00,721.60,787.20,852.80,918.40,984.00,1049.60,1115.20,1180.80,1246.40,1312.00,1377.60,1443.20,-,-,-,-,-,-,-,-,-,-,-,-|1620320
20MN|54|276.90,346.12,415.35,484.57,553.80,623.02,692.25,761.47,830.70,899.92,969.15,1038.37,1107.60,1176.82,1246.05,1315.27,1384.50,1453.72,1522.95,-,-,-,-,-,-,-,-,-,-,-,-|1709853
20MN|55|292.30,365.37,438.45,511.52,584.60,657.67,730.75,803.82,876.90,949.97,1023.05,1096.12,1169.20,1242.27,1315.35,1388.42,1461.50,1534.57,1607.65,-,-,-,-,-,-,-,-,-,-,-,-|1804948
20MN|56|309.10,386.37,463.65,540.92,618.20,695.47,772.75,850.02,927.30,1004.57,1081.85,1159.12,1236.40,1313.67,1390.95,1468.22,1545.50,1622.77,1700.05,-,-,-,-,-,-,-,-,-,-,-,-|1908688
20MN|57|327.40,409.25,491.10,572.95,654.80,736.65,818.50,900.35,982.20,1064.05,1145.90,1227.75,1309.60,1391.45,1473.30,1555.15,1637.00,1718.85,1800.70,-,-,-,-,-,-,-,-,-,-,-,-|2021695
20MN|58|347.30,434.12,520.95,607.77,694.60,781.42,868.25,955.07,1041.90,1128.72,1215.55,1302.37,1389.20,1476.02,1562.85,1649.67,1736.50,1823.32,1910.15,-,-,-,-,-,-,-,-,-,-,-,-|2144573
20MN|59|369.00,461.25,553.50,645.75,738.00,730.25,922.50,1014.75,1107.00,1199.25,1291.50,1383.75,1476.00,1568.25,1660.50,1752.75,1845.00,1937.25,2029.50,-,-,-,-,-,-,-,-,-,-,-,-|2268575
20MN|60|392.70,490.87,589.05,687.22,785.40,883.57,981.75,1079.92,1178.10,1276.27,1374.45,1472.62,1570.80,1668.97,1767.15,1865.32,1963.50,2061.67,2159.85,-,-,-,-,-,-,-,-,-,-,-,-|2424918
20MN|61|415.60,519.50,623.40,727.20,831.20,935.10,1039.00,1142.90,1246.80,1350.70,1454.60,1558.50,1662.40,1766.30,1870.20,1974.10,2078.00,2181.90,2285.80,-,-,-,-,-,-,-,-,-,-,-,-|2566320
20MN|62|437.40,546.75,656.10,765.45,874.80,984.15,1093.50,1202.85,1312.20,1421.55,1530.90,1640.25,1749.60,1858.95,1968.30,2077.65,2187.00,2296.35,2405.70,-,-,-,-,-,-,-,-,-,-,-,-|2700945
20MN|63|457.80,572.25,686.70,801.15,915.60,1030.05,1144.50,1258.95,1373.40,1487.85,1602.30,1716.75,1831.20,1945.65,2060.10,2174.55,2289.00,2403.45,2517.90,-,-,-,-,-,-,-,-,-,-,-,-|2826915
20MN|64|476.40,595.50,714.60,833.70,952.80,1071.90,1191.00,1310.10,1429.20,1548.20,1667.40,1786.50,1905.60,2024.70,2143.80,2262.90,2382.00,2501.10,2620.20,-,-,-,-,-,-,-,-,-,-,-,-|2941760
20MN|65|493.00,616.25,739.50,862.75,986.00,1109.25,1232.50,1355.75,1479.00,1602.25,1725.50,1848.75,1972.00,2095.25,2218.50,2341.75,2465.00,2588.25,2711.50,-,-,-,-,-,-,-,-,-,-,-,-|3044275
