# BANG PHI TERM LIFE — NLG
# Nguon: Google Sheet "2. Bang gia quote Term life NLG - Final" (chu tool gui 10/08/2026,
#        do sep cua chu tool lam va kiem tra). Chi lay 5 sheet co tien to "NEW".
#        Doc ngay 10/08/2026.
#
# ☠️ VI SAO CHI LAY SHEET "NEW": file co ca ban cu lan ban NEW. Doi chieu voi 3 ket qua
#    that lay tu forum thi ban NEW khop 100%, ban cu lech han (Male 35 / 250k:
#    NEW = 20.90/25.74/30.14/42.90 · cu = 19.36/24.64/27.94/43.78).
#
# ☠️ THU TU 4 CON SO = 10 / 15 / 20 / 30 NAM. Sheet KHONG ghi nhan cho cac khoi nay;
#    thu tu duoc xac dinh bang doi chieu voi forum, khong phai doan.
#    Dau "-" = o trong trong sheet = HANG KHONG BAN muc do. TUYET DOI khong noi suy.
#
# Khoi cot 600k/700k/800k/900k o cuoi moi sheet toan dau "x" -> chu tool chot BO QUA.
#
# DINH DANG: <ma sheet>|<tuoi>|<cac gia tri>|<tong kiem tra>
#   tong kiem tra = tong tat ca gia tri (don vi cent, lam tron), bo qua dau "-"
#   Dung de bat loi chep tay — chay: node scripts/doi-bang-phi.js
#
# MA SHEET va MENH GIA tuong ung (moi menh gia chiem 4 gia tri: 10/15/20/30 nam):
# 0 = MALE   - SNTBC : 100000 150000 200000 250000 300000 350000 400000 450000 500000 750000 1000000
# 1 = MALE   - STBC  : 100000 300000 500000
# 2 = MALE   - ENTBC1: 100000 300000 500000
# 3 = FEMALE - SNTBC : 100000 150000 200000 250000 300000 350000 400000 450000 500000 750000 1000000
# 4 = FEMALE - ENTBC1: 100000 300000 500000
# (FEMALE - STBC KHONG CO SHEET — chu tool xac nhan sep co y khong lam, khong phai thieu sot)
3|23|16.72,16.81,16.90,19.27,21.78,21.91,22.04,25.61,26.84,27.02,27.19,31.94,16.28,19.14,20.02,28.38,18.22,21.65,22.70,32.74,20.15,24.16,25.39,37.09,22.09,26.66,28.07,41.45,24.02,29.17,30.76,45.80,25.96,31.68,33.44,50.16,35.64,44.22,46.86,71.94,45.32,56.76,60.28,93.72|140395
3|24|16.81,16.90,16.98,19.18,21.91,22.04,22.18,25.48,27.02,27.19,27.37,31.77,16.28,18.92,20.02,28.82,18.22,21.38,22.70,33.26,20.15,23.85,25.39,37.71,22.09,26.31,28.07,42.15,24.02,28.78,30.76,46.60,25.96,31.24,33.44,51.04,35.64,43.56,46.86,73.26,45.32,55.88,60.28,95.48|140827
3|25|16.81,16.90,16.98,19.18,21.91,22.04,22.18,25.48,27.02,27.19,27.37,31.77,16.28,18.92,20.02,29.04,18.22,21.38,22.70,33.53,20.15,23.85,25.39,38.02,22.09,26.31,28.07,42.50,24.02,28.78,30.76,46.99,25.96,31.24,33.44,51.48,35.64,43.56,46.86,73.92,45.32,55.88,60.28,96.36|141179
3|26|16.81,16.90,16.98,19.18,21.91,22.04,22.18,25.48,27.02,27.19,27.37,31.77,16.28,19.14,20.24,29.70,18.22,21.65,22.97,34.32,20.15,24.16,25.70,38.94,22.09,26.66,28.42,43.56,24.02,29.17,31.15,48.18,25.96,31.68,33.88,52.80,35.64,44.22,47.52,75.90,45.32,56.76,61.16,99.00|142939
3|27|16.81,16.90,16.98,19.18,21.91,22.04,22.18,25.48,27.02,27.19,27.37,31.77,16.28,19.36,20.68,30.36,18.22,21.91,23.50,35.11,20.15,24.46,26.31,39.86,22.09,27.02,29.13,44.62,24.02,29.57,31.94,49.37,25.96,32.12,34.76,54.12,35.64,44.88,48.84,77.88,45.32,57.64,62.92,101.64|145051
3|28|16.90,16.98,17.07,19.27,22.04,22.18,22.31,25.61,27.19,27.37,27.54,31.94,16.50,19.36,20.90,30.80,18.48,21.91,23.76,35.64,20.46,24.46,26.62,40.48,22.44,27.02,29.48,45.32,24.42,29.57,32.34,50.16,26.40,32.12,35.20,55.00,36.30,44.88,49.50,79.20,46.20,57.64,63.80,103.40|146616
3|29|16.90,16.98,17.07,19.27,22.04,22.18,22.31,25.61,27.19,27.37,27.54,31.94,16.50,19.58,21.34,31.46,18.48,22.18,24.29,36.43,20.46,24.77,27.24,41.40,22.44,27.37,30.18,46.38,24.42,29.96,33.13,51.35,26.40,32.56,36.08,56.32,36.30,45.54,50.82,81.18,46.20,58.52,65.56,106.04|148728
3|30|16.90,16.98,17.07,19.27,22.04,22.18,22.31,25.61,27.19,27.37,27.54,31.94,16.50,19.80,21.56,32.12,18.48,22.44,24.55,37.22,20.46,25.08,27.54,42.33,22.44,27.72,30.54,47.43,24.42,30.36,33.53,52.54,26.40,33.00,36.52,57.64,36.30,46.20,51.48,83.16,46.20,59.40,66.44,108.68|150488
3|31|17.07,17.16,17.34,20.06,22.31,22.44,22.70,26.80,27.54,27.72,28.07,33.53,16.94,20.24,22.44,32.78,19.01,22.97,25.61,38.02,21.08,25.70,28.78,43.25,23.14,28.42,31.94,48.49,25.21,31.15,35.11,53.72,27.28,33.88,38.28,58.96,37.62,47.52,54.12,85.14,47.96,61.16,69.96,111.32|154994
3|32|17.25,17.34,17.60,20.68,22.57,22.70,23.10,27.72,27.90,28.07,28.60,34.76,17.16,20.68,23.10,33.44,19.27,23.50,26.40,38.81,21.38,26.31,29.70,44.18,23.50,29.13,33.00,49.54,25.61,31.94,36.30,54.91,27.72,34.76,39.60,60.28,38.28,48.84,56.10,87.12,48.84,62.92,72.60,113.96|158717
3|33|17.34,17.42,17.95,21.47,22.70,22.84,23.63,28.91,28.07,28.25,29.30,36.34,17.60,21.12,23.98,33.88,19.80,24.02,27.46,39.34,22.00,26.93,30.93,44.79,24.20,29.83,34.41,50.25,26.40,32.74,37.88,55.70,28.60,35.64,41.36,61.16,39.60,50.16,58.74,88.44,50.60,64.68,76.12,115.72|162830
3|34|17.51,17.60,18.22,22.18,22.97,23.10,24.02,29.96,28.42,28.60,29.83,37.75,17.82,21.56,24.64,34.54,20.06,24.55,28.25,40.13,22.31,27.54,31.86,45.72,24.55,30.54,35.46,51.30,26.80,33.53,39.07,56.89,29.04,36.52,42.68,62.48,40.26,51.48,60.72,90.42,51.48,66.44,78.76,118.36|166592
3|35|17.69,17.78,18.48,22.88,23.23,23.36,24.42,31.02,28.78,28.95,30.36,39.16,18.26,22.00,25.52,35.20,20.59,25.08,29.30,40.92,22.92,28.16,33.09,46.64,25.26,31.24,36.87,52.36,27.59,34.32,40.66,58.08,29.92,37.40,44.44,63.80,41.58,52.80,63.36,92.40,53.24,68.20,82.28,121.00|171059
3|36|18.39,18.48,19.36,24.29,24.29,24.42,25.74,33.13,30.18,30.36,32.12,41.98,19.36,23.32,27.28,37.62,21.91,26.66,31.42,43.82,24.46,30.01,35.55,50.03,27.02,33.35,39.69,56.23,29.57,36.70,43.82,62.44,32.12,40.04,47.96,68.64,44.88,56.76,68.64,99.66,57.64,73.48,89.32,130.68|183282
3|37|19.10,19.18,20.24,25.78,25.34,25.48,27.06,35.38,31.59,31.77,33.88,44.97,20.24,24.64,29.04,40.48,22.97,28.25,33.53,47.26,25.70,31.86,38.02,54.03,28.42,35.46,42.50,60.81,31.15,39.07,46.99,67.58,33.88,42.68,51.48,74.36,47.52,60.72,73.92,108.24,61.16,78.76,96.36,142.12|195897
3|38|19.71,19.80,21.12,27.19,26.27,26.40,28.38,37.49,32.82,33.00,35.64,47.78,21.34,26.18,31.02,42.90,24.29,30.10,35.90,50.16,27.24,34.01,40.79,57.42,30.18,37.93,45.67,64.68,33.13,41.84,50.56,71.94,36.08,45.76,55.44,79.20,50.82,65.34,79.86,115.50,65.56,84.92,104.28,151.80|208744
3|39|20.42,20.50,22.00,28.60,27.32,27.46,29.70,39.60,34.23,34.41,37.40,50.60,22.22,27.50,32.78,45.32,25.34,31.68,38.02,53.06,28.47,35.86,43.25,60.81,31.59,40.04,48.49,68.55,34.72,44.22,53.72,76.30,37.84,48.40,58.96,84.04,53.46,69.30,85.14,122.76,69.08,90.20,111.32,161.48|220616
3|40|21.12,21.21,22.88,31.01,28.38,28.51,31.02,41.71,35.64,35.82,39.16,53.42,23.32,28.82,34.54,47.74,26.66,33.26,40.13,55.97,30.01,37.71,45.72,64.20,33.35,42.15,51.30,72.42,36.70,46.60,56.89,80.65,40.04,51.04,62.48,88.88,56.76,73.26,90.42,130.02,73.48,95.48,118.36,171.16|232940
3|41|21.91,22.00,24.38,31.77,29.57,29.70,33.26,44.35,37.22,37.40,42.15,56.94,24.86,31.02,36.96,51.92,28.51,35.90,43.03,60.98,32.16,40.79,49.10,70.05,35.82,45.67,55.18,79.11,39.47,50.56,61.25,88.18,43.12,55.44,67.32,97.24,61.38,79.86,97.68,142.56,79.64,104.28,128.04,187.88|251561
3|42|22.70,22.79,25.96,33.44,30.76,30.89,35.64,46.86,38.81,38.98,45.32,60.28,26.40,33.44,39.38,56.10,30.36,38.81,45.94,66.00,34.32,44.18,52.49,75.90,38.28,49.54,59.05,85.80,42.24,54.91,65.60,95.70,46.20,60.28,72.16,105.60,66.00,87.12,104.94,155.10,85.80,113.96,137.72,204.60|270635
3|43|23.58,23.67,27.54,35.20,32.08,32.21,38.02,49.50,40.57,40.74,48.49,63.80,27.94,35.64,41.80,60.28,32.21,41.45,48.84,71.02,36.48,47.26,55.88,81.75,40.74,53.06,62.92,92.49,45.01,58.87,69.96,103.22,49.28,64.68,77.00,113.96,70.62,93.72,112.20,167.64,91.96,122.76,147.40,221.32|289476
3|44|24.38,24.46,29.13,37.14,33.26,33.40,40.39,52.40,42.15,42.33,51.66,67.67,29.48,38.06,44.00,64.46,34.06,44.35,51.48,76.03,38.63,50.64,58.96,87.60,43.21,56.94,66.44,99.18,47.78,63.23,73.92,110.75,52.36,69.52,81.40,122.32,75.24,100.98,118.80,180.18,98.12,132.44,156.20,238.04|308317
3|45|25.17,25.34,30.54,38.81,34.45,34.72,42.50,54.91,43.74,44.09,54.47,71.02,31.02,40.26,46.64,68.42,35.90,46.99,54.65,80.78,40.79,53.72,62.66,93.15,45.67,60.46,70.66,105.51,50.56,67.19,78.67,117.88,55.44,73.92,86.68,130.24,79.86,107.58,126.72,192.06,104.28,141.24,166.76,253.88|327000
3|46|27.02,27.37,33.26,42.42,37.22,37.75,46.60,60.32,47.43,48.14,59.93,78.23,33.66,43.34,51.26,76.34,39.07,50.69,60.19,90.29,44.48,58.04,69.12,104.24,49.90,65.38,78.06,118.18,55.31,72.73,86.99,132.13,60.72,80.08,95.92,146.08,87.78,116.82,140.58,215.82,114.84,153.56,185.24,285.56|360809
3|47|28.86,29.39,35.99,46.46,40.00,40.79,50.69,66.40,51.13,52.18,65.38,86.33,36.52,46.20,55.66,84.26,42.50,54.12,65.47,99.79,48.49,62.04,75.28,115.32,54.47,69.96,85.10,130.86,60.46,77.88,94.91,146.39,66.44,85.80,104.72,161.92,96.36,125.40,153.78,239.58,126.28,165.00,202.84,317.24|394464
3|48|30.89,31.42,38.90,50.16,43.03,43.82,55.04,71.94,55.18,56.23,71.19,93.72,39.16,49.06,60.28,92.18,45.67,57.55,71.02,109.30,52.18,66.04,81.75,126.41,58.70,74.54,92.49,143.53,65.21,83.03,103.22,160.64,71.72,91.52,113.96,177.76,104.28,133.98,167.64,263.34,136.84,176.44,221.32,348.92|428120
3|49|32.65,33.44,41.71,53.86,45.67,46.86,59.27,77.48,58.70,60.28,76.82,101.11,42.02,52.14,64.90,100.10,49.10,61.25,76.56,118.80,56.19,70.36,88.22,137.50,63.27,79.46,99.88,156.20,70.36,88.57,111.54,174.90,77.44,97.68,123.20,193.60,112.86,143.22,181.50,287.10,148.28,188.76,239.80,380.60|462321
3|50|34.58,35.38,44.44,57.46,48.58,49.76,63.36,82.90,62.57,64.15,82.28,108.33,44.88,54.78,69.52,108.02,52.54,64.42,82.10,128.30,60.19,74.05,94.69,148.59,67.85,83.69,107.27,168.87,75.50,93.32,119.86,189.16,83.16,102.96,132.44,209.44,121.44,151.14,195.36,310.86,159.72,199.32,258.28,412.28|495779
3|51|37.05,38.28,48.40,64.06,52.27,54.12,69.30,92.80,67.50,69.96,90.20,121.53,49.06,60.72,76.78,121.22,57.55,71.54,90.82,144.14,66.04,82.37,104.85,167.07,74.54,93.19,118.89,189.99,83.03,104.02,132.92,212.92,91.52,114.84,146.96,235.84,133.98,168.96,217.14,350.46,176.44,223.08,287.32,465.08|551875
3|52|39.51,41.01,52.36,70.22,55.97,58.21,75.24,102.04,72.42,75.42,98.12,133.85,53.68,66.44,84.04,134.64,63.10,78.41,99.53,160.25,72.51,90.38,115.02,185.86,81.93,102.34,130.50,211.46,91.34,114.31,145.99,237.07,100.76,126.28,161.48,262.68,147.84,186.12,238.92,390.72,194.92,245.96,316.36,518.76|608397
3|53|42.06,43.91,56.41,76.74,59.80,62.57,81.31,111.80,77.53,81.22,106.22,146.87,57.86,72.60,91.52,147.84,68.11,85.80,108.50,176.09,78.36,99.00,125.49,204.34,88.62,112.20,142.47,232.58,98.87,125.40,159.46,260.83,109.12,138.60,176.44,289.08,160.38,204.60,261.36,430.32,211.64,270.60,346.28,571.56|665236
3|54|44.53,46.82,60.37,83.42,63.49,66.92,87.25,121.84,82.46,87.03,114.14,160.25,62.48,78.54,98.78,161.04,73.66,92.93,117.22,191.93,84.83,107.32,135.65,222.82,96.01,121.70,154.09,253.70,107.18,136.09,172.52,284.59,118.36,150.48,190.96,315.48,174.24,222.42,283.14,469.92,230.12,294.36,375.32,624.36|722076
4|30|24.64,24.82,24.90,28.95,27.46,34.32,38.02,60.19,41.36,52.80,58.96,95.92|51234
4|31|24.90,25.08,25.43,30.01,28.25,35.38,39.60,61.51,42.68,54.56,61.60,98.12|52712
4|32|25.17,25.34,25.87,31.33,29.04,36.17,41.45,62.83,44.00,55.88,64.68,100.32|54208
4|33|25.52,25.61,26.40,32.65,29.57,37.22,43.03,64.15,44.88,57.64,67.32,102.52|55651
4|34|25.78,25.87,26.93,33.88,30.36,38.02,44.88,65.47,46.20,58.96,70.40,104.72|57147
4|35|26.05,26.22,27.37,35.11,31.15,39.07,46.46,66.79,47.52,60.72,73.04,106.92|58642
4|36|27.28,27.37,28.95,37.58,33.26,41.98,50.16,72.07,51.04,65.56,79.20,115.72|63017
4|37|28.51,28.69,30.54,40.13,35.38,44.88,53.86,77.35,54.56,70.40,85.36,124.52|67418
4|38|29.66,29.83,32.03,42.50,37.49,47.52,57.82,82.37,58.08,74.80,91.96,132.88|71694
4|39|30.80,30.98,33.53,44.97,39.60,50.42,61.51,87.65,61.60,79.64,98.12,141.68|76050
4|40|32.03,32.30,35.11,47.43,41.71,53.33,65.21,92.93,65.12,84.48,104.28,150.48|80441
4|41|33.44,33.70,37.75,50.60,44.88,58.08,70.22,101.64,70.40,92.40,112.64,165.00|87075
4|42|33.94,35.11,40.48,53.86,48.05,62.83,75.24,110.09,75.68,100.32,121.00,179.08|93568
4|43|36.26,36.43,43.21,56.76,51.48,67.85,80.26,118.80,81.40,108.68,129.36,193.60|100409
4|44|37.66,37.84,45.94,60.10,54.65,72.60,85.27,127.25,86.68,116.60,137.72,207.68|106999
4|45|39.07,39.42,48.49,63.10,57.82,77.35,90.29,135.96,91.96,124.52,146.08,222.20|113626
4|46|42.33,42.94,53.50,69.34,63.62,83.42,99.79,152.59,101.64,134.64,161.92,249.92|125565
4|47|45.58,46.38,58.08,75.94,69.43,89.50,109.56,169.22,111.32,144.76,178.20,277.64|137561
4|48|49.02,49.90,63.18,82.46,74.98,95.57,119.06,185.86,120.56,154.88,194.04,305.36|149487
4|49|52.36,53.50,67.76,89.50,80.78,101.64,128.83,202.49,130.24,165.00,210.32,333.08|161550
4|50|55.70,57.20,72.51,95.83,86.59,107.71,138.34,219.12,139.92,175.12,226.16,360.80|173500
4|51|59.84,62.13,79.64,106.74,95.83,119.86,153.65,246.84,155.32,195.36,251.68,407.00|193389
4|52|64.33,66.79,86.68,118.27,105.07,132.00,168.96,274.56,170.72,215.60,277.20,453.20|213338
4|53|68.73,71.81,93.63,129.80,114.31,144.41,184.27,302.28,186.12,236.28,302.72,499.40|233376
4|54|72.86,77.09,100.50,140.27,123.55,156.55,199.58,330.00,201.52,256.52,328.24,545.60|253228
